id,dateAdded,dateUpdated,address,categories,primaryCategories,city,country,keys,latitude,longitude,name,postalCode,province,reviews.date,reviews.dateAdded,reviews.dateSeen,reviews.rating,reviews.text,reviews.title,reviews.userCity,reviews.userProvince,reviews.username
AWE7LPqVIxWefVJwyG5d,2018-01-28T05:02:10Z,2019-03-28T22:18:54Z,7550 Augusta National Dr,"Hotels and motels,Hotel",Accommodation & Food Services,Orlando,US,us/fl/orlando/7550augustanationaldr/-28942567,28.456017,-81.307705,Sheraton Suites Orlando Airport,32822,FL,2017-03-02T00:00:00.000Z,,2018-12-02T00:00:00Z,4,,Nice surprisr,Metuchen,NewJersey,lizappl
AWE7LPqVIxWefVJwyG5d,2018-01-28T05:02:10Z,2019-03-28T22:18:54Z,7550 Augusta National Dr,"Hotels and motels,Hotel",Accommodation & Food Services,Orlando,US,us/fl/orlando/7550augustanationaldr/-28942567,28.456017,-81.307705,Sheraton Suites Orlando Airport,32822,FL,2015-10-19T00:00:00.000Z,,2018-12-02T00:00:00Z,5,,A WOW hotel!,Nanaimo,Canada,storeclerk
AWE7LPqVIxWefVJwyG5d,2018-01-28T05:02:10Z,2019-03-28T22:18:54Z,7550 Augusta National Dr,"Hotels and motels,Hotel",Accommodation & Food Services,Orlando,US,us/fl/orlando/7550augustanationaldr/-28942567,28.456017,-81.307705,Sheraton Suites Orlando Airport,32822,FL,2017-07-07T00:00:00.000Z,,2018-12-02T00:00:00Z,4,,SkyBar Restaurant,Yellow Springs,Ohio,Steve45387
AWE7LPqVIxWefVJwyG5d,2018-01-28T05:02:10Z,2019-03-28T22:18:54Z,7550 Augusta National Dr,"Hotels and motels,Hotel",Accommodation & Food Services,Orlando,US,us/fl/orlando/7550augustanationaldr/-28942567,28.456017,-81.307705,Sheraton Suites Orlando Airport,32822,FL,2014-10-05T00:00:00.000Z,,2018-12-02T00:00:00Z,5,,Awesome stay!,Eastham,Massachusetts,Cassandra S
AWE7LPqVIxWefVJwyG5d,2018-01-28T05:02:10Z,2019-03-28T22:18:54Z,7550 Augusta National Dr,"Hotels and motels,Hotel",Accommodation & Food Services,Orlando,US,us/fl/orlando/7550augustanationaldr/-28942567,28.456017,-81.307705,Sheraton Suites Orlando Airport,32822,FL,2012-08-05T00:00:00.000Z,,2018-12-02T00:00:00Z,5,,Great Hotel!,San Antonio,Texas,Sergio K
AWE7LPqVIxWefVJwyG5d,2018-01-28T05:02:10Z,2019-03-28T22:18:54Z,7550 Augusta National Dr,"Hotels and motels,Hotel",Accommodation & Food Services,Orlando,US,us/fl/orlando/7550augustanationaldr/-28942567,28.456017,-81.307705,Sheraton Suites Orlando Airport,32822,FL,2012-07-26T00:00:00.000Z,,2018-12-02T00:00:00Z,5,,Great Hotel Staff,Indianapolis,Indiana,Lori M
AWE7LPqVIxWefVJwyG5d,2018-01-28T05:02:10Z,2019-03-28T22:18:54Z,7550 Augusta National Dr,"Hotels and motels,Hotel",Accommodation & Food Services,Orlando,US,us/fl/orlando/7550augustanationaldr/-28942567,28.456017,-81.307705,Sheraton Suites Orlando Airport,32822,FL,2011-07-26T00:00:00.000Z,,2018-12-02T00:00:00Z,5,,I cannot believe anyone is complaining about this hotel!!!,Bristol,UnitedKingdom,cityhopper28
AWE7LPqVIxWefVJwyG5d,2018-01-28T05:02:10Z,2019-03-28T22:18:54Z,7550 Augusta National Dr,"Hotels and motels,Hotel",Accommodation & Food Services,Orlando,US,us/fl/orlando/7550augustanationaldr/-28942567,28.456017,-81.307705,Sheraton Suites Orlando Airport,32822,FL,2016-11-02T00:00:00.000Z,,2018-12-02T00:00:00Z,5,,"Really Nice Property and Staff, Convenient",Las Vegas,Nevada,Deigs
AWE7LPqVIxWefVJwyG5d,2018-01-28T05:02:10Z,2019-03-28T22:18:54Z,7550 Augusta National Dr,"Hotels and motels,Hotel",Accommodation & Food Services,Orlando,US,us/fl/orlando/7550augustanationaldr/-28942567,28.456017,-81.307705,Sheraton Suites Orlando Airport,32822,FL,2012-08-23T00:00:00.000Z,,2018-12-02T00:00:00Z,4,,Would stay here again,Gulf Beaches,Florida,Toad727
AWE7LPqVIxWefVJwyG5d,2018-01-28T05:02:10Z,2019-03-28T22:18:54Z,7550 Augusta National Dr,"Hotels and motels,Hotel",Accommodation & Food Services,Orlando,US,us/fl/orlando/7550augustanationaldr/-28942567,28.456017,-81.307705,Sheraton Suites Orlando Airport,32822,FL,2015-01-11T00:00:00.000Z,,2018-12-02T00:00:00Z,4,,Good Value for SPG Users,Wilmington,Delaware,davidlQ4386QX
AWE7LPqVIxWefVJwyG5d,2018-01-28T05:02:10Z,2019-03-28T22:18:54Z,7550 Augusta National Dr,"Hotels and motels,Hotel",Accommodation & Food Services,Orlando,US,us/fl/orlando/7550augustanationaldr/-28942567,28.456017,-81.307705,Sheraton Suites Orlando Airport,32822,FL,2015-10-24T00:00:00.000Z,,2018-12-02T00:00:00Z,5,,my visit in orlando,Houston,Texas,karen w
AWE7LPqVIxWefVJwyG5d,2018-01-28T05:02:10Z,2019-03-28T22:18:54Z,7550 Augusta National Dr,"Hotels and motels,Hotel",Accommodation & Food Services,Orlando,US,us/fl/orlando/7550augustanationaldr/-28942567,28.456017,-81.307705,Sheraton Suites Orlando Airport,32822,FL,2013-06-24T00:00:00.000Z,,2018-12-02T00:00:00Z,5,,They nailed the basics but the staff made the difference.,Lakewood,California,Andrea63
AWE7LPqVIxWefVJwyG5d,2018-01-28T05:02:10Z,2019-03-28T22:18:54Z,7550 Augusta National Dr,"Hotels and motels,Hotel",Accommodation & Food Services,Orlando,US,us/fl/orlando/7550augustanationaldr/-28942567,28.456017,-81.307705,Sheraton Suites Orlando Airport,32822,FL,2013-03-05T00:00:00.000Z,,2018-12-02T00:00:00Z,5,,Bargain price for a first class experience,Toronto,Canada,Benson247
AWE7LPqVIxWefVJwyG5d,2018-01-28T05:02:10Z,2019-03-28T22:18:54Z,7550 Augusta National Dr,"Hotels and motels,Hotel",Accommodation & Food Services,Orlando,US,us/fl/orlando/7550augustanationaldr/-28942567,28.456017,-81.307705,Sheraton Suites Orlando Airport,32822,FL,2009-12-23T00:00:00.000Z,,2018-12-02T00:00:00Z,4,,Excellent !,Ogden,Utah,ZAZULibertyUtah
AWE7LPqVIxWefVJwyG5d,2018-01-28T05:02:10Z,2019-03-28T22:18:54Z,7550 Augusta National Dr,"Hotels and motels,Hotel",Accommodation & Food Services,Orlando,US,us/fl/orlando/7550augustanationaldr/-28942567,28.456017,-81.307705,Sheraton Suites Orlando Airport,32822,FL,2011-08-30T00:00:00.000Z,,2018-12-02T00:00:00Z,3,,"Super staff, but as far as cleanliness goes... uhhhhhhhh",Orlando,Florida,Maureen P
AWE7LPqVIxWefVJwyG5d,2018-01-28T05:02:10Z,2019-03-28T22:18:54Z,7550 Augusta National Dr,"Hotels and motels,Hotel",Accommodation & Food Services,Orlando,US,us/fl/orlando/7550augustanationaldr/-28942567,28.456017,-81.307705,Sheraton Suites Orlando Airport,32822,FL,2016-05-11T00:00:00.000Z,,2018-12-02T00:00:00Z,5,,Stay for the day,Baltimore,Maryland,nrao001
AWE7LPqVIxWefVJwyG5d,2018-01-28T05:02:10Z,2019-03-28T22:18:54Z,7550 Augusta National Dr,"Hotels and motels,Hotel",Accommodation & Food Services,Orlando,US,us/fl/orlando/7550augustanationaldr/-28942567,28.456017,-81.307705,Sheraton Suites Orlando Airport,32822,FL,2011-10-02T00:00:00.000Z,,2018-12-02T00:00:00Z,3,,"Hotel in good location,but need some room updating",Memphis,Tennessee,airlink9972
AWE7LPqVIxWefVJwyG5d,2018-01-28T05:02:10Z,2019-03-28T22:18:54Z,7550 Augusta National Dr,"Hotels and motels,Hotel",Accommodation & Food Services,Orlando,US,us/fl/orlando/7550augustanationaldr/-28942567,28.456017,-81.307705,Sheraton Suites Orlando Airport,32822,FL,2012-04-26T00:00:00.000Z,,2018-12-02T00:00:00Z,3,,"Good size accommodation, looking a bit tired!",Maidenhead,UnitedKingdom,SusanTunnacliffe
AWE7LPqVIxWefVJwyG5d,2018-01-28T05:02:10Z,2019-03-28T22:18:54Z,7550 Augusta National Dr,"Hotels and motels,Hotel",Accommodation & Food Services,Orlando,US,us/fl/orlando/7550augustanationaldr/-28942567,28.456017,-81.307705,Sheraton Suites Orlando Airport,32822,FL,2018-07-12T00:00:00.000Z,,2018-12-02T00:00:00Z,5,,personal,Hialeah,Florida,ricanboi70
AWE7LPqVIxWefVJwyG5d,2018-01-28T05:02:10Z,2019-03-28T22:18:54Z,7550 Augusta National Dr,"Hotels and motels,Hotel",Accommodation & Food Services,Orlando,US,us/fl/orlando/7550augustanationaldr/-28942567,28.456017,-81.307705,Sheraton Suites Orlando Airport,32822,FL,2015-03-08T00:00:00.000Z,,2018-12-02T00:00:00Z,4,,Great location and warm Pool indoor/outdoor,Ponte Vedra Beach,Florida,HammerHamel
AWE7LPqVIxWefVJwyG5d,2018-01-28T05:02:10Z,2019-03-28T22:18:54Z,7550 Augusta National Dr,"Hotels and motels,Hotel",Accommodation & Food Services,Orlando,US,us/fl/orlando/7550augustanationaldr/-28942567,28.456017,-81.307705,Sheraton Suites Orlando Airport,32822,FL,2011-12-19T00:00:00.000Z,,2018-12-02T00:00:00Z,2,,"Dirty, understaffed and dated",Los Angeles,California,juzzin
AWE7LPqVIxWefVJwyG5d,2018-01-28T05:02:10Z,2019-03-28T22:18:54Z,7550 Augusta National Dr,"Hotels and motels,Hotel",Accommodation & Food Services,Orlando,US,us/fl/orlando/7550augustanationaldr/-28942567,28.456017,-81.307705,Sheraton Suites Orlando Airport,32822,FL,2015-02-16T00:00:00.000Z,,2018-12-02T00:00:00Z,4,,A convenient and worthwhile place to stay,Wrentham,Massachusetts,william z
AWE7LPqVIxWefVJwyG5d,2018-01-28T05:02:10Z,2019-03-28T22:18:54Z,7550 Augusta National Dr,"Hotels and motels,Hotel",Accommodation & Food Services,Orlando,US,us/fl/orlando/7550augustanationaldr/-28942567,28.456017,-81.307705,Sheraton Suites Orlando Airport,32822,FL,2013-12-26T00:00:00.000Z,,2018-12-02T00:00:00Z,5,,Excellent Service and condition,San Jose,California,Jerry668899
AWE7LPqVIxWefVJwyG5d,2018-01-28T05:02:10Z,2019-03-28T22:18:54Z,7550 Augusta National Dr,"Hotels and motels,Hotel",Accommodation & Food Services,Orlando,US,us/fl/orlando/7550augustanationaldr/-28942567,28.456017,-81.307705,Sheraton Suites Orlando Airport,32822,FL,2013-06-16T00:00:00.000Z,,2018-12-02T00:00:00Z,1,,Bang..bang...bang...bang...bang... bang....bang....,Glasgow,UnitedKingdom,DavidCMacdonald
AWE7LPqVIxWefVJwyG5d,2018-01-28T05:02:10Z,2019-03-28T22:18:54Z,7550 Augusta National Dr,"Hotels and motels,Hotel",Accommodation & Food Services,Orlando,US,us/fl/orlando/7550augustanationaldr/-28942567,28.456017,-81.307705,Sheraton Suites Orlando Airport,32822,FL,2012-07-16T00:00:00.000Z,,2018-12-02T00:00:00Z,4,,Nice Airport Suite Hotel,Beaufort,SouthCarolina,Travel017
AWE7LPqVIxWefVJwyG5d,2018-01-28T05:02:10Z,2019-03-28T22:18:54Z,7550 Augusta National Dr,"Hotels and motels,Hotel",Accommodation & Food Services,Orlando,US,us/fl/orlando/7550augustanationaldr/-28942567,28.456017,-81.307705,Sheraton Suites Orlando Airport,32822,FL,2014-08-01T00:00:00.000Z,,2018-12-02T00:00:00Z,3,,Some Things Right....,Central Florida,Florida,Nancy N
AWE7LPqVIxWefVJwyG5d,2018-01-28T05:02:10Z,2019-03-28T22:18:54Z,7550 Augusta National Dr,"Hotels and motels,Hotel",Accommodation & Food Services,Orlando,US,us/fl/orlando/7550augustanationaldr/-28942567,28.456017,-81.307705,Sheraton Suites Orlando Airport,32822,FL,2015-03-05T00:00:00.000Z,,2018-12-02T00:00:00Z,4,,"Clean, beds are comfortable and AC is cold!",Sarasosa,Florida,Sonya R
AWE7LPqVIxWefVJwyG5d,2018-01-28T05:02:10Z,2019-03-28T22:18:54Z,7550 Augusta National Dr,"Hotels and motels,Hotel",Accommodation & Food Services,Orlando,US,us/fl/orlando/7550augustanationaldr/-28942567,28.456017,-81.307705,Sheraton Suites Orlando Airport,32822,FL,2014-04-04T00:00:00.000Z,,2018-12-02T00:00:00Z,2,,Shouldn't be classified a Sheraton,New York City,NewYork,Danielle O
AWE7LPqVIxWefVJwyG5d,2018-01-28T05:02:10Z,2019-03-28T22:18:54Z,7550 Augusta National Dr,"Hotels and motels,Hotel",Accommodation & Food Services,Orlando,US,us/fl/orlando/7550augustanationaldr/-28942567,28.456017,-81.307705,Sheraton Suites Orlando Airport,32822,FL,2012-02-10T00:00:00.000Z,,2018-12-02T00:00:00Z,4,,Older but nice,Langley City,Canada,mjc082
AWE7LPqVIxWefVJwyG5d,2018-01-28T05:02:10Z,2019-03-28T22:18:54Z,7550 Augusta National Dr,"Hotels and motels,Hotel",Accommodation & Food Services,Orlando,US,us/fl/orlando/7550augustanationaldr/-28942567,28.456017,-81.307705,Sheraton Suites Orlando Airport,32822,FL,2015-01-05T00:00:00.000Z,,2018-12-02T00:00:00Z,5,,Wonderful EVERYTHING!!!!!,Miami,Florida,Alain A
AWE7LPqVIxWefVJwyG5d,2018-01-28T05:02:10Z,2019-03-28T22:18:54Z,7550 Augusta National Dr,"Hotels and motels,Hotel",Accommodation & Food Services,Orlando,US,us/fl/orlando/7550augustanationaldr/-28942567,28.456017,-81.307705,Sheraton Suites Orlando Airport,32822,FL,2018-05-20T00:00:00.000Z,,2018-12-02T00:00:00Z,5,,Carlos to the Rescue!,Whitesboro,NewYork,heeny84
AWE7LPqVIxWefVJwyG5d,2018-01-28T05:02:10Z,2019-03-28T22:18:54Z,7550 Augusta National Dr,"Hotels and motels,Hotel",Accommodation & Food Services,Orlando,US,us/fl/orlando/7550augustanationaldr/-28942567,28.456017,-81.307705,Sheraton Suites Orlando Airport,32822,FL,2018-04-27T00:00:00.000Z,,2018-12-02T00:00:00Z,5,,Great service and conveniently located,Saratoga Springs,Utah,sealrb
AWE7LPqVIxWefVJwyG5d,2018-01-28T05:02:10Z,2019-03-28T22:18:54Z,7550 Augusta National Dr,"Hotels and motels,Hotel",Accommodation & Food Services,Orlando,US,us/fl/orlando/7550augustanationaldr/-28942567,28.456017,-81.307705,Sheraton Suites Orlando Airport,32822,FL,2013-08-30T00:00:00.000Z,,2018-12-02T00:00:00Z,5,,Most excellent,Ballston Spa,NewYork,scooterbee
AWE7LPqVIxWefVJwyG5d,2018-01-28T05:02:10Z,2019-03-28T22:18:54Z,7550 Augusta National Dr,"Hotels and motels,Hotel",Accommodation & Food Services,Orlando,US,us/fl/orlando/7550augustanationaldr/-28942567,28.456017,-81.307705,Sheraton Suites Orlando Airport,32822,FL,2016-11-01T00:00:00.000Z,,2018-12-02T00:00:00Z,5,,Wonderful accommodations,Chevy Chase,Maryland,williamcmcpherrin
AWE7LPqVIxWefVJwyG5d,2018-01-28T05:02:10Z,2019-03-28T22:18:54Z,7550 Augusta National Dr,"Hotels and motels,Hotel",Accommodation & Food Services,Orlando,US,us/fl/orlando/7550augustanationaldr/-28942567,28.456017,-81.307705,Sheraton Suites Orlando Airport,32822,FL,2015-07-18T00:00:00.000Z,,2018-12-02T00:00:00Z,5,,A definite Thumbs Up,St Petersburg,Florida,Elizabethkeys
AWE7LPqVIxWefVJwyG5d,2018-01-28T05:02:10Z,2019-03-28T22:18:54Z,7550 Augusta National Dr,"Hotels and motels,Hotel",Accommodation & Food Services,Orlando,US,us/fl/orlando/7550augustanationaldr/-28942567,28.456017,-81.307705,Sheraton Suites Orlando Airport,32822,FL,2014-08-30T00:00:00.000Z,,2018-12-02T00:00:00Z,4,,Good place near airport not big in bells and whistles,Los Angeles,California,316gimmickst
AWE7LPqVIxWefVJwyG5d,2018-01-28T05:02:10Z,2019-03-28T22:18:54Z,7550 Augusta National Dr,"Hotels and motels,Hotel",Accommodation & Food Services,Orlando,US,us/fl/orlando/7550augustanationaldr/-28942567,28.456017,-81.307705,Sheraton Suites Orlando Airport,32822,FL,2014-01-31T00:00:00.000Z,,2018-12-02T00:00:00Z,5,,Really nice hotel,Runcorn,UnitedKingdom,Lesgeo1
AWE7LPqVIxWefVJwyG5d,2018-01-28T05:02:10Z,2019-03-28T22:18:54Z,7550 Augusta National Dr,"Hotels and motels,Hotel",Accommodation & Food Services,Orlando,US,us/fl/orlando/7550augustanationaldr/-28942567,28.456017,-81.307705,Sheraton Suites Orlando Airport,32822,FL,2011-08-29T00:00:00.000Z,,2018-12-02T00:00:00Z,5,,Wonderful Place Clean and Close to Airport,Lisbon,Portugal,alves p
AWE7LPqVIxWefVJwyG5d,2018-01-28T05:02:10Z,2019-03-28T22:18:54Z,7550 Augusta National Dr,"Hotels and motels,Hotel",Accommodation & Food Services,Orlando,US,us/fl/orlando/7550augustanationaldr/-28942567,28.456017,-81.307705,Sheraton Suites Orlando Airport,32822,FL,2017-09-15T00:00:00.000Z,,2018-12-02T00:00:00Z,5,,Front desk staff : representative Gardenia ( I hope this is the correct spelling ),Orlando,Florida,gayedes
AWE7LPqVIxWefVJwyG5d,2018-01-28T05:02:10Z,2019-03-28T22:18:54Z,7550 Augusta National Dr,"Hotels and motels,Hotel",Accommodation & Food Services,Orlando,US,us/fl/orlando/7550augustanationaldr/-28942567,28.456017,-81.307705,Sheraton Suites Orlando Airport,32822,FL,2012-11-05T00:00:00.000Z,,2018-12-02T00:00:00Z,2,,Dumpy old Sheraton,New York City,NewYork,Traveler-313-212-415
AWE7LPqVIxWefVJwyG5d,2018-01-28T05:02:10Z,2019-03-28T22:18:54Z,7550 Augusta National Dr,"Hotels and motels,Hotel",Accommodation & Food Services,Orlando,US,us/fl/orlando/7550augustanationaldr/-28942567,28.456017,-81.307705,Sheraton Suites Orlando Airport,32822,FL,2014-01-30T00:00:00.000Z,,2018-12-02T00:00:00Z,4,,One Caveat,Saint Charles,Missouri,citizenoftheworld42
AWE7LPqVIxWefVJwyG5d,2018-01-28T05:02:10Z,2019-03-28T22:18:54Z,7550 Augusta National Dr,"Hotels and motels,Hotel",Accommodation & Food Services,Orlando,US,us/fl/orlando/7550augustanationaldr/-28942567,28.456017,-81.307705,Sheraton Suites Orlando Airport,32822,FL,2018-01-23T00:00:00.000Z,,2018-12-02T00:00:00Z,4,,Good for the night,Hamilton,Canada,Hanzabelle
AVwc7s33_7pvs4fz0gsE,2016-05-16T23:02:51Z,2019-03-28T22:17:42Z,9010 E 71st St,"Family-Friendly Hotels,Resorts,Budget Hotels,Weekend Getaway Hotels,Tourist Hotels,Lodging,Hotels Motels,Hotel,Beach Hotels,Business Hotels",Accommodation & Food Services,Tulsa,US,us/ok/tulsa/9010e71stst/11083328,36.060823,-95.877472,Holiday Inn Express TulsaWoodland Hills,74133,OK,2015-08-18T00:00:00Z,,2016-03-21T00:00:00Z,1,,dirty rooms and uncaring staff,Rio Rancho,NM,Cheryl G
AVwdDFx5IN2L1WUfrq4i,2016-05-07T23:47:18Z,2019-03-28T22:17:40Z,2582 N Westwood Blvd,"Hotels,Budget Hotels,Corporate Lodging,Tourist Hotels,Motel,Lodging,Hotels Motels,Motels,Family-friendly Hotels,Hotel,Business Hotels",Accommodation & Food Services,Poplar Bluff,US,us/mo/poplarbluff/2582nwestwoodblvd/-728412515,36.78238,-90.425495,Comfort Inn,63901,MO,2015-10-06T00:00:00Z,,2016-03-29T00:00:00Z,4,,Will stay again!,North Myrtle Beach,SC,gingerjars
AWCAC2_qIxWefVJwvFhz,2017-12-22T21:02:55Z,2019-03-28T22:17:38Z,1850 S Pacific Coast Hwy,"Hotels,Hotel & Motel Reservations,Accommodation Reservations,Accommodations & Lodging,Hotels Motels,Hotel Representatives,Hotel",Accommodation & Food Services,Redondo Beach,US,us/ca/redondobeach/1850spacificcoasthwy/2087294169,33.816723,-118.379004,Best Western Plus Redondo Beach Inn,90277,CA,2017-12-09T00:00:00.000Z,,2017-12-16T00:00:00Z,5,,December trip,Los Lunas,UnitedStates,Delberta N
AWCAC2_qIxWefVJwvFhz,2017-12-22T21:02:55Z,2019-03-28T22:17:38Z,1850 S Pacific Coast Hwy,"Hotels,Hotel & Motel Reservations,Accommodation Reservations,Accommodations & Lodging,Hotels Motels,Hotel Representatives,Hotel",Accommodation & Food Services,Redondo Beach,US,us/ca/redondobeach/1850spacificcoasthwy/2087294169,33.816723,-118.379004,Best Western Plus Redondo Beach Inn,90277,CA,2018-01-02T00:00:00.000Z,,2018-01-03T00:00:00Z,5,,Excellent hotel - great value,Minneapolis,UnitedStates,549celestew
AVwcffyTIN2L1WUflihz,2016-04-30T04:20:30Z,2019-03-27T21:15:48Z,925 NW Garfield Ave,"Hotels,Lodging,Hotels Motels,Hotel",Accommodation & Food Services,Corvallis,US,us/or/corvallis/925nwgarfieldave/-1878059603,44.5836,-123.2586,Best Western Corvallis,97330,OR,2017-07-05T00:00:00.000Z,,2017-07-14T00:00:00Z,4,,Nicely Remodeled,Corvallis,UnitedStates,C9794NFbonnies
AV1eUKl1RxPSIh2RZ6Og,2017-07-20T04:45:30Z,2019-03-27T21:15:20Z,52939 US 933 North,"Hotels Motels,Hotel",Accommodation & Food Services,South Bend,US,us/in/southbend/52939us933north/392323362,41.7245,-86.252,Comfort Suites University Area,46637,IN,2017-08-09T00:00:00.000Z,,2017-09-28T00:00:00Z,3,,Unclean room,Edison,NewJersey,harishkb
AVweL__x_7pvs4fzAzk6,2015-11-06T12:50:25Z,2019-03-27T21:09:08Z,2700 W. Broadway,"Budget Hotels,Travel and Tourism,Hotels Motels,Hotel",Accommodation & Food Services,Ardmore,US,us/ok/ardmore/2700w.broadway/1083197965,34.1717,-97.1651,Econo Lodge,73401,OK,2015-03-07T00:00:00Z,,"2016-05-12T00:00:00Z,2016-03-21T00:00:00Z,2016-07-17T00:00:00Z",1,,Do not stay here!!!,Fergus Falls,MN,Nannymcfee
AV0aPNCr3D1zeR_xESvg,2017-07-06T23:29:39Z,2019-03-27T21:06:23Z,1140 Highway 2 West,"Hotels Motels,Hotel",Accommodation & Food Services,Kalispell,US,us/mt/kalispell/1140highway2west/-1392912669,48.1987,-114.3328,Hampton Inn Kalispell,59901,MT,2017-07-12T00:00:00.000Z,,2017-07-14T00:00:00Z,5,,Perfect for our stay,Murrieta,California,JAE2512
AV0aPNCr3D1zeR_xESvg,2017-07-06T23:29:39Z,2019-03-27T21:06:23Z,1140 Highway 2 West,"Hotels Motels,Hotel",Accommodation & Food Services,Kalispell,US,us/mt/kalispell/1140highway2west/-1392912669,48.1987,-114.3328,Hampton Inn Kalispell,59901,MT,2017-08-22T00:00:00.000Z,,2017-12-16T00:00:00Z,5,,Simply the Nicest Hampton Inn Ever,Scottsdale,Arizona,KLPhillips
AVweYJyi_7pvs4fzCcmU,2016-03-23T04:04:50Z,2019-03-27T21:05:33Z,1040 E Hwy 180,"Hotels Motels,Hotel",Accommodation & Food Services,Silver City,US,us/nm/silvercity/1040ehwy180/-1885663787,32.783,-108.265,Motel 6 Silver City,88061,NM,2016-06-03T00:00:00Z,,2016-07-17T00:00:00Z,4,,Clean and comfortable,Las Cruces,NM,Kiri D
AVwdbAUYIN2L1WUfvpoH,2016-07-18T19:23:40Z,2019-03-27T21:05:13Z,6099 Montana Ave,"Hotels,Event Ticket Agencies,Corporate Lodging,Hotels Motels,Motels,Hotel",Accommodation & Food Services,El Paso,US,us/tx/elpaso/6099montanaave/-820407898,31.7877,-106.4129,Quality Inn & Suites Airport,79925,TX,2015-10-15T00:00:00Z,,"2016-04-02T00:00:00Z,2016-08-04T00:00:00Z,2016-07-14T00:00:00Z",2,,One nighter,Dayton,OH,2Thankhim
AWEKlhqca4HuVbedMV7_,2018-01-18T18:43:11Z,2019-03-27T21:03:29Z,1765 S Main St,"Hotels Motels,Hotel",Accommodation & Food Services,Las Cruces,US,us/nm/lascruces/1765smainst/1511514187,32.2937,-106.7766,Best Western Mission Inn,88005,NM,2017-12-29T00:00:00.000Z,,2018-01-03T00:00:00Z,5,,Old style motor lodge,Florida City,Florida,Mark D
AWIHwm5Q3-Khe5l_hR5C,2018-03-08T21:44:32Z,2019-03-27T21:01:04Z,66 Charlton St,"Hotels and motels,Hotel",Accommodation & Food Services,New York,US,us/ny/newyork/66charltonst/-1406922339,40.726954,-74.006178,Four Points by Sheraton Manhattan SoHo Village,10014,NY,2018-10-03T00:00:00.000Z,,2018-11-08T00:00:00Z,5,,Great Weekend Stay for Large Group,New York City,NewYork,JBenti11
AWIHwm5Q3-Khe5l_hR5C,2018-03-08T21:44:32Z,2019-03-27T21:01:04Z,66 Charlton St,"Hotels and motels,Hotel",Accommodation & Food Services,New York,US,us/ny/newyork/66charltonst/-1406922339,40.726954,-74.006178,Four Points by Sheraton Manhattan SoHo Village,10014,NY,2018-07-29T00:00:00.000Z,,2018-08-26T00:00:00Z,3,,Close Quarters,Stone Mountain,Georgia,104lawandar
AVweLfkNIN2L1WUf2rn0,2016-05-03T09:00:42Z,2019-03-27T20:59:41Z,2625 Cascade Ave,"Hotels,Motel,Lodging,Motels,Hotel",Accommodation & Food Services,Hood River,US,us/or/hoodriver/2625cascadeave/-1669733049,45.709835,-121.538178,Comfort Suites,97031,OR,2016-05-01T00:00:00Z,,2016-05-14T00:00:00Z,3,,Ok,Cozad,NE,MarFarm
AVweLfkNIN2L1WUf2rn0,2016-05-03T09:00:42Z,2019-03-27T20:59:41Z,2625 Cascade Ave,"Hotels,Motel,Lodging,Motels,Hotel",Accommodation & Food Services,Hood River,US,us/or/hoodriver/2625cascadeave/-1669733049,45.709835,-121.538178,Comfort Suites,97031,OR,2016-03-21T00:00:00Z,,"2016-05-14T00:00:00Z,2016-07-27T00:00:00Z",2,,Disappointing stay,Lebanon,OR,Springer077
AVweLfkNIN2L1WUf2rn0,2016-05-03T09:00:42Z,2019-03-27T20:59:41Z,2625 Cascade Ave,"Hotels,Motel,Lodging,Motels,Hotel",Accommodation & Food Services,Hood River,US,us/or/hoodriver/2625cascadeave/-1669733049,45.709835,-121.538178,Comfort Suites,97031,OR,2016-02-14T00:00:00Z,,"2016-07-27T00:00:00Z,2016-05-14T00:00:00Z",4,,Nice room,Scappoose,OR,53JoanneHaley
AVwePm4EByjofQCxwhLr,2016-05-19T14:22:23Z,2019-03-27T20:31:14Z,1900 Clackamette Dr,"Hotels Motels,Hotel",Accommodation & Food Services,Oregon City,US,us/or/oregoncity/1900clackamettedr/258315755,45.3666,-122.6017,Best Western Plus Rivershore Hotel,97045,OR,2017-07-12T00:00:00.000Z,,2017-07-14T00:00:00Z,5,,Portland area hotel,Lewes,Delaware,Fred S
AVwePm4EByjofQCxwhLr,2016-05-19T14:22:23Z,2019-03-27T20:31:14Z,1900 Clackamette Dr,"Hotels Motels,Hotel",Accommodation & Food Services,Oregon City,US,us/or/oregoncity/1900clackamettedr/258315755,45.3666,-122.6017,Best Western Plus Rivershore Hotel,97045,OR,2016-07-05T00:00:00Z,,2016-07-27T00:00:00Z,3,,Pleasant place...would come back...,Hudson,WI,eschartz
AVwePm4EByjofQCxwhLr,2016-05-19T14:22:23Z,2019-03-27T20:31:14Z,1900 Clackamette Dr,"Hotels Motels,Hotel",Accommodation & Food Services,Oregon City,US,us/or/oregoncity/1900clackamettedr/258315755,45.3666,-122.6017,Best Western Plus Rivershore Hotel,97045,OR,2016-03-05T00:00:00Z,,2016-03-23T00:00:00Z,3,,Clean and comfortable,Redmond,OR,3barL
